teamId,location,name,abbreviation,displayName,shortDisplayName,color,alternateColor,logoURL,venueId,slug
307,Plymouth Argyle,Plymouth Argyle,PLY,Plymouth Argyle,Plymouth,003e00,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/307.png,158,eng.plymouth
308,Bristol Rovers,Bristol Rovers,BRI,Bristol Rovers,Bristol Rovers,000099,425679,https://a.espncdn.com/i/teamlogos/soccer/500/308.png,305,eng.bristol_rovers
309,Leyton Orient,Leyton Orient,LEY,Leyton Orient,Leyton Orient,C8142F,0e00f7,https://a.espncdn.com/i/teamlogos/soccer/500/309.png,3197,eng.leyton_orient
311,Oxford United,Oxford United,OXF,Oxford United,Oxford Utd,ffff00,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/311.png,157,eng.oxford_utd
314,Lincoln City,Lincoln City,LCN,Lincoln City,Lincoln City,C8142F,c6d4db,https://a.espncdn.com/i/teamlogos/soccer/500/314.png,155,eng.lincoln_city
318,Swansea City,Swansea City,SWA,Swansea City,Swansea,ffffff,1D428A,https://a.espncdn.com/i/teamlogos/soccer/500/318.png,1873,eng.swansea
320,Cheltenham Town,Cheltenham Town,CHL,Cheltenham Town,Cheltenham,C8142F,82dbf5,https://a.espncdn.com/i/teamlogos/soccer/500/320.png,6387,eng.cheltenham
322,Carlisle United,Carlisle United,CAR,Carlisle United,Carlisle,0e00f7,b0ffe1,https://a.espncdn.com/i/teamlogos/soccer/500/322.png,150,eng.carlisle
324,Exeter City,Exeter City,EXE,Exeter City,Exeter,C8142F,ffff00,https://a.espncdn.com/i/teamlogos/soccer/500/324.png,6300,eng.exeter
331,Brighton & Hove Albion,Brighton & Hove Albion,BHA,Brighton & Hove Albion,Brighton,0606fa,ffdd00,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,4440,eng.brighton
334,Queens Park Rangers,Queens Park Rangers,QPR,Queens Park Rangers,QPR,0000d4,1a1a1a,https://a.espncdn.com/i/teamlogos/soccer/500/334.png,4089,eng.qpr
335,Huddersfield Town,Huddersfield Town,HUD,Huddersfield Town,Huddersfield,0074d0,f4e874,https://a.espncdn.com/i/teamlogos/soccer/500/335.png,4974,eng.huddersfield
336,Stoke City,Stoke City,STK,Stoke City,Stoke,f42727,1a1a1a,https://a.espncdn.com/i/teamlogos/soccer/500/336.png,214,eng.stoke
337,Brentford,Brentford,BRE,Brentford,Brentford,f42727,f8ced9,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,8480,eng.brentford
338,Reading,Reading,REA,Reading,Reading,0000fa,e4c8de,https://a.espncdn.com/i/teamlogos/soccer/500/338.png,213,eng.reading
339,Colchester United,Colchester United,COL,Colchester United,Colchester,0e00f7,1a1a1a,https://a.espncdn.com/i/teamlogos/soccer/500/339.png,6296,eng.colchester
340,Notts County,Notts County,NOTT,Notts County,Notts County,1a1a1a,378464,https://a.espncdn.com/i/teamlogos/soccer/500/340.png,145,eng.notts_county
341,Swindon Town,Swindon Town,SWI,Swindon Town,Swindon,C8142F,cdcdcd,https://a.espncdn.com/i/teamlogos/soccer/500/341.png,6015,eng.swindon
342,Peterborough United,Peterborough United,PET,Peterborough United,Peterborough,0000fa,ebebeb,https://a.espncdn.com/i/teamlogos/soccer/500/342.png,6082,eng.peterborough
343,Chesterfield,Chesterfield,CHES,Chesterfield,Chesterfield,000099,1a1a1a,https://a.espncdn.com/i/teamlogos/soccer/500/343.png,4957,eng.chesterfield
344,Wycombe Wanderers,Wycombe Wanderers,WYC,Wycombe Wanderers,Wycombe,4cb8e5,ffff00,https://a.espncdn.com/i/teamlogos/soccer/500/344.png,215,eng.wycombe
345,Tranmere Rovers,Tranmere Rovers,TRN,Tranmere Rovers,Tranmere,ffffff,4c00b3,https://a.espncdn.com/i/teamlogos/soccer/500/345.png,146,eng.tranmere
346,Blackpool,Blackpool,BLP,Blackpool,Blackpool,F5A12D,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/346.png,4248,eng.blackpool
347,Cardiff City,Cardiff City,CAR,Cardiff City,Cardiff,0000fa,c6d4db,https://a.espncdn.com/i/teamlogos/soccer/500/347.png,3893,eng.cardiff
348,Port Vale,Port Vale,PTV,Port Vale,Port Vale,ffffff,FECD32,https://a.espncdn.com/i/teamlogos/soccer/500/348.png,143,eng.port_vale
349,AFC Bournemouth,AFC Bournemouth,BOU,AFC Bournemouth,Bournemouth,f42727,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,6020,eng.bournemouth
350,Wigan Athletic,Wigan Athletic,WGA,Wigan Athletic,Wigan,0000fa,1a1a1a,https://a.espncdn.com/i/teamlogos/soccer/500/350.png,3809,eng.wigan
351,Cambridge United,Cambridge United,CAM,Cambridge United,Cambridge,FECD32,82dbf5,https://a.espncdn.com/i/teamlogos/soccer/500/351.png,138,eng.cambridge_utd
352,Wrexham,Wrexham,WXM,Wrexham,Wrexham,C8142F,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/352.png,148,eng.wrexham
353,Northampton Town,Northampton Town,NHT,Northampton Town,Northampton,8E003B,1a1a1a,https://a.espncdn.com/i/teamlogos/soccer/500/353.png,142,eng.northampton
358,Bolton Wanderers,Bolton Wanderers,BOL,Bolton Wanderers,Bolton,ffffff,1a1a1a,https://a.espncdn.com/i/teamlogos/soccer/500/358.png,256,eng.bolton
359,Arsenal,Arsenal,ARS,Arsenal,Arsenal,e20520,132257,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,2267,eng.arsenal
360,Manchester United,Manchester United,MAN,Manchester United,Man United,da020e,144992,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,250,eng.man_utd
361,Newcastle United,Newcastle United,NEW,Newcastle United,Newcastle,000000,cd1937,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,4684,eng.newcastle
362,Aston Villa,Aston Villa,AVL,Aston Villa,Aston Villa,660e36,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,307,eng.aston_villa
363,Chelsea,Chelsea,CHE,Chelsea,Chelsea,144992,ffeeee,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,249,eng.chelsea
364,Liverpool,Liverpool,LIV,Liverpool,Liverpool,d11317,132257,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,192,eng.liverpool
365,Blackburn Rovers,Blackburn Rovers,BLK,Blackburn Rovers,Blackburn,0000fa,1a1a1a,https://a.espncdn.com/i/teamlogos/soccer/500/365.png,280,eng.blackburn
367,Tottenham Hotspur,Tottenham Hotspur,TOT,Tottenham Hotspur,Tottenham,ffffff,9bafd8,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,7827,eng.tottenham
368,Everton,Everton,EVE,Everton,Everton,0606fa,132257,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,253,eng.everton
369,Middlesbrough,Middlesbrough,MID,Middlesbrough,Boro,f42727,87cced,https://a.espncdn.com/i/teamlogos/soccer/500/369.png,3745,eng.middlesbrough
370,Fulham,Fulham,FUL,Fulham,Fulham,ffffff,d11317,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,279,eng.fulham
371,West Ham United,West Ham United,WHU,West Ham United,West Ham,7c2c3b,000000,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,6660,eng.west_ham
372,Charlton Athletic,Charlton Athletic,CHA,Charlton Athletic,Charlton,C8142F,020202,https://a.espncdn.com/i/teamlogos/soccer/500/372.png,188,eng.charlton
373,Ipswich Town,Ipswich Town,IPS,Ipswich Town,Ipswich,0000fa,cd1937,https://a.espncdn.com/i/teamlogos/soccer/500/373.png,257,eng.ipswich
374,Derby County,Derby County,DER,Derby County,Derby,ffffff,abebc5,https://a.espncdn.com/i/teamlogos/soccer/500/374.png,6289,eng.derby
375,Leicester City,Leicester City,LEI,Leicester City,Leicester,0202fb,000000,https://a.espncdn.com/i/teamlogos/soccer/500/375.png,5774,eng.leicester
376,Southampton,Southampton,SOU,Southampton,Southampton,ED1A3B,f1ee13,https://a.espncdn.com/i/teamlogos/soccer/500/376.png,4850,eng.southampton
379,Burnley,Burnley,BUR,Burnley,Burnley,6C1D45,1a1a1a,https://a.espncdn.com/i/teamlogos/soccer/500/379.png,197,eng.burnley
380,Wolverhampton Wanderers,Wolverhampton Wanderers,WOL,Wolverhampton Wanderers,Wolves,fdb913,cd1937,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,136,eng.wolverhampton
381,Norwich City,Norwich City,NOR,Norwich City,Norwich City,ffff00,1D428A,https://a.espncdn.com/i/teamlogos/soccer/500/381.png,199,eng.norwich
382,Manchester City,Manchester City,MNC,Manchester City,Man City,99c5ea,e6ff00,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,4036,eng.man_city
384,Crystal Palace,Crystal Palace,CRY,Crystal Palace,C Palace,0202fb,ffdd00,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,135,eng.crystal_palace
386,Grimsby Town,Grimsby Town,GRI,Grimsby Town,Grimsby,1a1a1a,0e00f7,https://a.espncdn.com/i/teamlogos/soccer/500/386.png,129,eng.grimsby
387,Bradford City,Bradford City,BRD,Bradford City,Bradford,890000,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/387.png,6293,eng.bradford
388,Coventry City,Coventry City,COV,Coventry City,Coventry,87cced,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/388.png,1680,eng.coventry
389,Gillingham,Gillingham,GIL,Gillingham,Gillingham,000099,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/389.png,128,eng.gillingham
390,Milton Keynes Dons,Milton Keynes Dons,MKD,Milton Keynes Dons,MK Dons,ffffff,ff4f00,https://a.espncdn.com/i/teamlogos/soccer/500/390.png,3082,eng.wimbledon
391,Millwall,Millwall,MIL,Millwall,Millwall,091453,007066,https://a.espncdn.com/i/teamlogos/soccer/500/391.png,3341,eng.millwall
392,Birmingham City,Birmingham City,BIR,Birmingham City,Birmingham,0000fa,fe5442,https://a.espncdn.com/i/teamlogos/soccer/500/392.png,5461,eng.birmingham
393,Nottingham Forest,Nottingham Forest,NFO,Nottingham Forest,Nottm Forest,c8102e,132257,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,131,eng.nottm_forest
394,Preston North End,Preston North End,PNE,Preston North End,Preston,ffffff,87cced,https://a.espncdn.com/i/teamlogos/soccer/500/394.png,201,eng.preston
395,Watford,Watford,WAT,Watford,Watford,ffff00,1D428A,https://a.espncdn.com/i/teamlogos/soccer/500/395.png,203,eng.watford
396,Crewe Alexandra,Crewe Alexandra,CAX,Crewe Alexandra,Crewe,C8142F,FECD32,https://a.espncdn.com/i/teamlogos/soccer/500/396.png,6258,eng.crewe
397,Barnsley,Barnsley,BAR,Barnsley,Barnsley,f42727,065035,https://a.espncdn.com/i/teamlogos/soccer/500/397.png,196,eng.barnsley
398,Sheffield United,Sheffield United,SHU,Sheffield United,Sheffield Utd,f42727,1D428A,https://a.espncdn.com/i/teamlogos/soccer/500/398.png,6291,eng.sheff_utd
399,Sheffield Wednesday,Sheffield Wednesday,SHW,Sheffield Wednesday,Sheffield Wed,0000ff,ff4f00,https://a.espncdn.com/i/teamlogos/soccer/500/399.png,183,eng.sheff_wed
400,Stockport County,Stockport County,STO,Stockport County,Stockport,0000FF,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/400.png,133,eng.stockport
401,Walsall,Walsall,WAL,Walsall,Walsall,C8142F,74f544,https://a.espncdn.com/i/teamlogos/soccer/500/401.png,134,eng.walsall
402,Rotherham United,Rotherham United,ROT,Rotherham United,Rotherham,f42727,1a1a1a,https://a.espncdn.com/i/teamlogos/soccer/500/402.png,6290,eng.rotherham
403,Alloa Athletic,Alloa Athletic,ALL,Alloa Athletic,Alloa,F7AA25,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/403.png,6307,sco.alloa
405,Stenhousemuir,Stenhousemuir,STE,Stenhousemuir,Stenhousem'r,8E003B,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/405.png,173,sco.stenhousemuir
406,Queen of the South,Queen of the South,QOS,Queen of the South,Queens,000099,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/406.png,172,sco.queen_of_south
407,Stranraer,Stranraer,STR,Stranraer,Stranraer,000099,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/407.png,186,sco.stranraer
408,Forfar Athletic,Forfar Athletic,FOR,Forfar Athletic,Forfar,000099,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/408.png,241,sco.forfar
409,Hamilton Academical,Hamilton Academical,HAM,Hamilton Academical,Hamilton,C60000,203d5c,https://a.espncdn.com/i/teamlogos/soccer/500/409.png,254,sco.hamilton
410,Cowdenbeath,Cowdenbeath,COW,Cowdenbeath,Cowdenbeath,000099,C60000,,171,sco.cowdenbeath
411,Greenock Morton,Greenock Morton,MORT,Greenock Morton,Morton,000099,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/411.png,242,sco.morton
412,Berwick Rangers,Berwick Rangers,BER,Berwick Rangers,Berwick,F7AA25,C60000,,240,sco.berwick
413,Brechin City,Brechin City,BRC,Brechin City,Brechin,BA1847,C60000,,0,sco.brechin
414,Montrose,Montrose,MON,Montrose,Montrose,3366CC,C60000,,245,sco.montrose
415,Dumbarton,Dumbarton,DUM,Dumbarton,Dumbarton,F7AA25,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/415.png,6309,sco.dumbarton
416,Peterhead,Peterhead,PET,Peterhead,Peterhead,000099,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/416.png,177,sco.peterhead
417,Stirling Albion,Stirling Albion,STI,Stirling Albion,Stirling,C8142F,C60000,,246,sco.stirling
418,East Stirlingshire,East Stirlingshire,EST,East Stirlingshire,E Stirlingshire,1a1a1a,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/418.png,173,sco.east_stirling
419,Elgin City,Elgin City,ELG,Elgin City,Elgin,1a1a1a,C60000,,244,sco.elgin
420,Albion Rovers,Albion Rovers,ARFC,Albion Rovers,Albion,F7AA25,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/420.png,174,sco.albion
421,East Fife,East Fife,EFIF,East Fife,East Fife,F7AA25,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/421.png,1342,sco.east_fife
422,Queen's Park,Queen's Park,QUE,Queen's Park,Queen's Park,1a1a1a,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/422.png,178,sco.queens_park
432,Galatasaray,Galatasaray,GAL,Galatasaray,Galatasaray,aa0031,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/432.png,4987,tur.galatasaray
433,Sparta Prague,Sparta Prague,SPP,Sparta Prague,Sparta,791b29,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/433.png,0,cze.sparta_prague
435,Olympiacos,Olympiacos,OLY,Olympiacos,Olympiacos,d01729,0202fb,https://a.espncdn.com/i/teamlogos/soccer/500/435.png,1491,gre.olympiacos
436,Fenerbahce,Fenerbahce,FEN,Fenerbahce,Fenerbahce,ffff00,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/436.png,1810,tur.fenerbahce
437,FC Porto,FC Porto,POR,FC Porto,FC Porto,0000dd,ffa000,https://a.espncdn.com/i/teamlogos/soccer/500/437.png,1467,por.porto
440,Dynamo Kyiv,Dynamo Kyiv,KYIV,Dynamo Kyiv,Dynamo Kyiv,ffffff,0000bf,https://a.espncdn.com/i/teamlogos/soccer/500/440.png,0,rus.dynamo-kyiv
441,Anderlecht,Anderlecht,AND,Anderlecht,Anderlecht,695196,fafafc,https://a.espncdn.com/i/teamlogos/soccer/500/441.png,1811,bel.anderlecht
442,Lokomotiv Moscow,Lokomotiv Moscow,LMO,Lokomotiv Moscow,Lokomotiv,03501b,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/442.png,5771,rus.lokomotiv_moscow
443,Panathinaikos,Panathinaikos,PAO,Panathinaikos,Panathinaikos,2b6a36,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/443.png,2788,gre.panathinaikos
444,Estonia,Estonia,EST,Estonia,Estonia,195ccd,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/est.png,1647,est
445,Cyprus,Cyprus,CYP,Cyprus,Cyprus,195ccd,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/cyp.png,6791,cyp
447,Faroe Islands,Faroe Islands,FRO,Faroe Islands,Faroe Islands,ffffff,195ccd,https://a.espncdn.com/i/teamlogos/countries/500/fro.png,5087,fro
448,England,England,ENG,England,England,ffffff,4a2942,https://a.espncdn.com/i/teamlogos/countries/500/eng.png,3703,eng
449,Netherlands,Netherlands,NED,Netherlands,Netherlands,fb5d00,010080,https://a.espncdn.com/i/teamlogos/countries/500/ned.png,322,ned
450,Czechia,Czechia,CZE,Czechia,Czechia,d7141a,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/cze.png,9935,cze
452,Bosnia and Herzegovina,Bosnia and Herzegovina,BIH,Bosnia and Herzegovina,Bosnia-Herz,112855,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/bih.png,4432,bih
453,Malta,Malta,MLT,Malta,Malta,DE2400,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/mlt.png,0,mlt
455,Greece,Greece,GRE,Greece,Greece,295da8,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/gre.png,1559,gre
456,Latvia,Latvia,LVA,Latvia,Latvia,992242,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/lva.png,1689,lva
457,Ukraine,Ukraine,UKR,Ukraine,Ukraine,fede00,0c2fff,https://a.espncdn.com/i/teamlogos/countries/500/ukr.png,6700,ukr
458,Finland,Finland,FIN,Finland,Finland,003580,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/fin.png,5092,fin
459,Belgium,Belgium,BEL,Belgium,Belgium,ef3340,d7e9f6,https://a.espncdn.com/i/teamlogos/countries/500/bel.png,1153,bel
460,Lithuania,Lithuania,LTU,Lithuania,Lithuania,ffe400,DE2918,https://a.espncdn.com/i/teamlogos/countries/500/ltu.png,5344,ltu
461,Israel,Israel,ISR,Israel,Israel,2f4fa2,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/isr.png,4268,isr
462,Bulgaria,Bulgaria,BUL,Bulgaria,Bulgaria,d62612,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/bul.png,5849,bul
463,North Macedonia,North Macedonia,MKD,North Macedonia,North Macedonia,E70000,ddddea,https://a.espncdn.com/i/teamlogos/countries/500/mkd.png,7614,mkd
464,Norway,Norway,NOR,Norway,Norway,ef2b2d,002868,https://a.espncdn.com/i/teamlogos/countries/500/nor.png,1392,nor
465,Turkey,Turkey,TUR,Turkey,Turkey,ffffff,ef3340,https://a.espncdn.com/i/teamlogos/countries/500/tur.png,6480,tur
466,Sweden,Sweden,SWE,Sweden,Sweden,fecb00,006aa7,https://a.espncdn.com/i/teamlogos/countries/500/swe.png,4982,swe
468,Slovakia,Slovakia,SVK,Slovakia,Slovakia,0c2fff,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/svk.png,5826,svk
470,Iceland,Iceland,ISL,Iceland,Iceland,0c2fff,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/isl.png,0,isl
471,Poland,Poland,POL,Poland,Poland,ffffff,dc143c,https://a.espncdn.com/i/teamlogos/countries/500/pol.png,4785,pol
472,Slovenia,Slovenia,SVN,Slovenia,Slovenia,ffffff,0c2fff,https://a.espncdn.com/i/teamlogos/countries/500/svn.png,5306,svn
473,Romania,Romania,ROU,Romania,Romania,fcd116,ce1126,https://a.espncdn.com/i/teamlogos/countries/500/rom.png,1225,rom
474,Austria,Austria,AUT,Austria,Austria,d72b2c,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/aut.png,1793,aut
475,Switzerland,Switzerland,SUI,Switzerland,Switzerland,d72b2c,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/sui.png,6860,sui
476,Republic of Ireland,Republic of Ireland,IRL,Republic of Ireland,Rep Ireland,049a64,f58241,https://a.espncdn.com/i/teamlogos/countries/500/irl.png,4228,irl
477,Croatia,Croatia,CRO,Croatia,Croatia,ff0000,0c2fff,https://a.espncdn.com/i/teamlogos/countries/500/cro.png,7333,cro
478,France,France,FRA,France,France,0c2fff,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/fra.png,6245,fra
479,Denmark,Denmark,DEN,Denmark,Denmark,d02a3e,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/den.png,5295,den
480,Hungary,Hungary,HUN,Hungary,Hungary,ce2029,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/hun.png,5943,hun
481,Germany,Germany,GER,Germany,Germany,000000,db41a9,https://a.espncdn.com/i/teamlogos/countries/500/ger.png,1541,ger
482,Portugal,Portugal,POR,Portugal,Portugal,da291c,d7e9f6,https://a.espncdn.com/i/teamlogos/countries/500/por.png,4211,por
483,Moldova,Moldova,MDA,Moldova,Moldova,0046ae,ffd200,https://a.espncdn.com/i/teamlogos/countries/500/mda.png,0,mda
484,FCSB,FCSB,FCSB,FCSB,FCSB,0000dd,dc1f26,https://a.espncdn.com/i/teamlogos/soccer/500/484.png,4657,rom.steaua_bucuresti
493,Shakhtar Donetsk,Shakhtar Donetsk,SHK,Shakhtar Donetsk,Shakhtar,ff5900,1a1a1a,https://a.espncdn.com/i/teamlogos/soccer/500/493.png,4268,ukr.shakhtar_donetsk
494,Slavia Prague,Slavia Prague,SLP,Slavia Prague,Slavia Prague,dc1f26,81c0ff,https://a.espncdn.com/i/teamlogos/soccer/500/494.png,0,slavia_prague
500,Olimpija Ljubljana,Olimpija Ljubljana,OLIM,Olimpija Ljubljana,Olimpija,ffffff,000000,https://a.espncdn.com/i/teamlogos/soccer/500/500.png,0,team.olimpija_ljubljana
502,HJK Helsinki,HJK Helsinki,HJKH,HJK Helsinki,HJK Helsinki,0000ff,000099,https://a.espncdn.com/i/teamlogos/soccer/500/502.png,0,team.hjk_helsinki
519,Rapid Vienna,Rapid Vienna,VIE,Rapid Vienna,Rapid Vienna,2b6a36,dc1f26,https://a.espncdn.com/i/teamlogos/soccer/500/519.png,6736,aut.rapid_vienna
521,Slovan Bratislava,Slovan Bratislava,SLB,Slovan Bratislava,S Bratislava,81c0ff,1a1a1a,https://a.espncdn.com/i/teamlogos/soccer/500/521.png,0,svk.slovan_bratislava
524,Maccabi Tel-Aviv,Maccabi Tel-Aviv,MTA,Maccabi Tel-Aviv,Maccabi Tel-Aviv,ffff00,020202,https://a.espncdn.com/i/teamlogos/soccer/500/524.png,1198,team.maccabi_tel-aviv
529,IF Elfsborg,IF Elfsborg,ELF,IF Elfsborg,Elfsborg,ffef32,ff0900,https://a.espncdn.com/i/teamlogos/soccer/500/529.png,5896,team.elfsborg
545,Rapid Bucuresti,Rapid Bucuresti,RBUC,Rapid Bucuresti,R Bucuresti,803033,000000,https://a.espncdn.com/i/teamlogos/soccer/500/545.png,8751,rom.rapid_bucuresti
555,Legia Warsaw,Legia Warsaw,LEGI,Legia Warsaw,Legia Warsaw,2b6a36,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/555.png,0,pol.legia_warsaw
557,St. Gallen,St. Gallen,FCSG,St. Gallen,St. Gallen,007c27,FCD116,https://a.espncdn.com/i/teamlogos/soccer/500/557.png,6860,sui.st_gallen
559,Standard Liege,Standard Liege,STL,Standard Liege,Standard Liege,cc272e,cccccc,https://a.espncdn.com/i/teamlogos/soccer/500/559.png,3938,bel.standard_liege
570,Club Brugge,Club Brugge,BRU,Club Brugge,Club Brugge,0081ff,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/570.png,1809,bel.club_brugge
572,FC Midtjylland,FC Midtjylland,MID,FC Midtjylland,Midtjylland,000000,ff0900,https://a.espncdn.com/i/teamlogos/soccer/500/572.png,0,den.fc_midtjylland
575,Brøndby IF,Brøndby IF,BRO,Brøndby IF,Brøndby,ffff00,43473d,https://a.espncdn.com/i/teamlogos/soccer/500/575.png,5295,den.brndby
576,The New Saints,The New Saints,TNS,The New Saints,The New Saints,239B56,C60000,https://a.espncdn.com/i/teamlogos/soccer/500/576.png,3312,team.t.n.s.
578,Wales,Wales,WAL,Wales,Wales,E70000,174A3F,https://a.espncdn.com/i/teamlogos/countries/500/wal.png,148,wal
579,Armenia,Armenia,ARM,Armenia,Armenia,DE2400,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/fifa.armenia.png,4471,fifa.armenia
580,Scotland,Scotland,SCO,Scotland,Scotland,1a2d69,dcf5f7,https://a.espncdn.com/i/teamlogos/countries/500/sco.png,178,sco
581,Azerbaijan,Azerbaijan,AZE,Azerbaijan,Azerbaijan,2D4AB0,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/aze.png,8600,aze
582,Luxembourg,Luxembourg,LUX,Luxembourg,Luxembourg,E70000,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/lux.png,8813,lux
583,Belarus,Belarus,BLR,Belarus,Belarus,ffffff,E70000,https://a.espncdn.com/i/teamlogos/countries/500/blr.png,4268,blr
584,Georgia,Georgia,GEO,Georgia,Georgia,ffffff,4a2942,https://a.espncdn.com/i/teamlogos/countries/500/geo.png,4795,geo
585,Albania,Albania,ALB,Albania,Albania,E70000,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/alb.png,8600,alb
586,Northern Ireland,Northern Ireland,NIR,Northern Ireland,N Ireland,cc0000,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/nir.png,1411,nir
587,Andorra,Andorra,AND,Andorra,Andorra,E70000,0000cd,https://a.espncdn.com/i/teamlogos/countries/500/and.png,0,and
588,San Marino,San Marino,SMR,San Marino,San Marino,00bfff,ffffff,https://a.espncdn.com/i/teamlogos/countries/500/smr.png,4800,smr
589,Liechtenstein,Liechtenstein,LIE,Liechtenstein,Liechtenstein,0000cd,E70000,https://a.espncdn.com/i/teamlogos/countries/500/lie.png,0,lie
596,Dinamo Moscow,Dinamo Moscow,DMO,Dinamo Moscow,Dinamo Moscow,004bdb,eaeaea,https://a.espncdn.com/i/teamlogos/soccer/500/596.png,8111,rus.dinamo_moscow
597,Dinamo Zagreb,Dinamo Zagreb,DZG,Dinamo Zagreb,Dinamo Zagreb,0000bb,ccff00,https://a.espncdn.com/i/teamlogos/soccer/500/597.png,0,cro.dinamo_zagreb
598,1. FC Union Berlin,1. FC Union Berlin,FCU,1. FC Union Berlin,Union Berlin,DA0308,d4d4d4,https://a.espncdn.com/i/teamlogos/soccer/500/598.png,3860,ger.fc_union_berlin
605,PAOK Salonika,PAOK Salonika,PAOK,PAOK Salonika,PAOK,000000,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/605.png,5873,gre.paok_salonika
606,KVC Westerlo,KVC Westerlo,KVCW,KVC Westerlo,Westerlo,005bd2,fffb00,https://a.espncdn.com/i/teamlogos/soccer/500/606.png,6654,bel.kvc_westerlo
607,Silkeborg IF,Silkeborg IF,SIF,Silkeborg IF,Silkeborg,000000,000000,https://a.espncdn.com/i/teamlogos/soccer/500/607.png,7308,den.silkeborg_if
617,Omonia Nicosia,Omonia Nicosia,OMON,Omonia Nicosia,O Nicosia,025719,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/617.png,0,team.omonia_nicosia
622,Ferencvaros,Ferencvaros,FER,Ferencvaros,Ferencvaros,239B56,000000,https://a.espncdn.com/i/teamlogos/soccer/500/622.png,0,team.ferencvaros
635,Newport County,Newport County,NEW,Newport County,Newport,FECD32,cdcdcd,https://a.espncdn.com/i/teamlogos/soccer/500/635.png,4895,team.newport_county
642,Barrow,Barrow,BRW,Barrow,Barrow,ffffff,deb887,https://a.espncdn.com/i/teamlogos/soccer/500/642.png,1349,team.barrow
650,Buckie Thistle,Buckie Thistle,BUC,Buckie Thistle,Buckie Thistle,000000,000000,,0,team.buckie_thistle
